filename,dataset,kind,label,label_name,n_components,microplot,replicate,year,illumination,datetime
grain74_var4-x80y16_7000_us_2x_2021-10-19T152328_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:23:28
grain74_var4-x80y16_7000_us_2x_2021-10-19T152527_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:25:27
grain74_var4-x80y16_7000_us_2x_2021-10-19T152700_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:27:00
grain74_var4-x82y12_7000_us_2x_2021-10-19T113303_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:33:03
grain74_var4-x82y12_7000_us_2x_2021-10-19T113446_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:34:46
grain74_var4-x82y12_7000_us_2x_2021-10-19T113637_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:36:37
grain74_var4-x82y12_7000_us_2x_2021-10-19T113802_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:38:02
grain74_var5-x72y18_7000_us_2x_2021-10-20T110359_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:03:59
grain74_var5-x72y18_7000_us_2x_2021-10-20T110522_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:05:22
grain74_var5-x72y18_7000_us_2x_2021-10-20T110649_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:06:49
grain74_var5-x72y18_7000_us_2x_2021-10-20T110813_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:08:13
grain74_var5-x78y11_7000_us_2x_2021-10-19T111048_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:10:48
grain74_var5-x78y11_7000_us_2x_2021-10-19T111314_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:13:14
grain74_var5-x78y11_7000_us_2x_2021-10-19T111536_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:15:36
grain74_var5-x78y11_7000_us_2x_2021-10-19T111711_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:17:11
grain74_var6-x79y13_7000_us_2x_2021-10-19T153133_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:31:33
grain74_var6-x79y13_7000_us_2x_2021-10-19T153308_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:33:08
grain74_var6-x79y13_7000_us_2x_2021-10-19T153448_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:34:48
grain74_var6-x79y13_7000_us_2x_2021-10-19T153614_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:36:14
grain74_var6-x80y20_7000_us_2x_2021-10-19T150540_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:05:40
grain74_var6-x80y20_7000_us_2x_2021-10-19T150717_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:07:17
grain74_var6-x80y20_7000_us_2x_2021-10-19T150845_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:08:45
grain74_var6-x80y20_7000_us_2x_2021-10-19T151013_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:10:13
grain74_var7-x72y15_7000_us_2x_2021-10-23T144229_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:42:29
grain74_var7-x72y15_7000_us_2x_2021-10-23T144537_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:45:37
grain74_var7-x72y15_7000_us_2x_2021-10-23T144708_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:47:08
grain74_var7-x72y15_7000_us_2x_2021-10-23T144832_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:48:32
grain74_var7-x82y19_7000_us_2x_2021-10-19T153944_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:39:44
grain74_var7-x82y19_7000_us_2x_2021-10-19T154114_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:41:14
grain74_var7-x82y19_7000_us_2x_2021-10-19T154259_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:42:59
grain74_var7-x82y19_7000_us_2x_2021-10-19T154428_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:44:28
grain74_var8-x74y17_7000_us_2x_2021-10-23T150719_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:07:19
grain74_var8-x74y17_7000_us_2x_2021-10-23T150844_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:08:44
grain74_var8-x74y17_7000_us_2x_2021-10-23T151021_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:10:21
grain74_var8-x74y17_7000_us_2x_2021-10-23T151207_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:12:07
grain74_var8-x75y12_7000_us_2x_2021-10-20T111433_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:14:33
grain74_var8-x75y12_7000_us_2x_2021-10-20T111614_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:16:14
grain74_var8-x75y12_7000_us_2x_2021-10-20T113415_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:34:15
grain74_var8-x75y12_7000_us_2x_2021-10-20T113607_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:36:07
grain75_var1-x73y14_7000_us_2x_2021-10-23T151510_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:15:10
grain75_var1-x73y14_7000_us_2x_2021-10-23T151645_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:16:45
grain75_var1-x73y14_7000_us_2x_2021-10-23T151816_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:18:16
grain75_var1-x73y14_7000_us_2x_2021-10-23T151946_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:19:46
grain75_var1-x75y20_7000_us_2x_2021-10-19T160916_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:09:16
grain75_var1-x75y20_7000_us_2x_2021-10-19T161043_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:10:43
grain75_var1-x75y20_7000_us_2x_2021-10-19T161501_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:15:01
grain75_var1-x75y20_7000_us_2x_2021-10-19T161703_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:17:03
grain75_var2-x73y16_7000_us_2x_2021-10-19T155132_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:51:32
grain75_var2-x73y16_7000_us_2x_2021-10-19T155300_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:53:00
grain75_var2-x73y16_7000_us_2x_2021-10-19T155432_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:54:32
grain75_var2-x73y16_7000_us_2x_2021-10-19T155646_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:56:46
grain75_var2-x76y12_7000_us_2x_2021-10-19T160007_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:00:07
grain75_var2-x76y12_7000_us_2x_2021-10-19T160139_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:01:39
grain75_var2-x76y12_7000_us_2x_2021-10-19T160332_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:03:32
grain75_var2-x76y12_7000_us_2x_2021-10-19T160517_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:05:17
grain75_var3-x77y15_7000_us_2x_2021-10-23T145214_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:52:14
grain75_var3-x77y15_7000_us_2x_2021-10-23T145346_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:53:46
grain75_var3-x77y15_7000_us_2x_2021-10-23T145511_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:55:11
grain75_var3-x77y15_7000_us_2x_2021-10-23T145648_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:56:48
grain75_var3-x81y18_7000_us_2x_2021-10-23T150015_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:00:15
grain75_var3-x81y18_7000_us_2x_2021-10-23T150202_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:02:02
grain75_var3-x81y18_7000_us_2x_2021-10-23T150329_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:03:29
grain75_var3-x81y18_7000_us_2x_2021-10-23T150502_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:05:02
grain75_var4-x80y16_7000_us_2x_2021-10-19T152106_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:21:06
grain75_var4-x80y16_7000_us_2x_2021-10-19T152328_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:23:28
grain75_var4-x80y16_7000_us_2x_2021-10-19T152527_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:25:27
grain75_var4-x80y16_7000_us_2x_2021-10-19T152700_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:27:00
grain75_var4-x82y12_7000_us_2x_2021-10-19T113303_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:33:03
grain75_var4-x82y12_7000_us_2x_2021-10-19T113446_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:34:46
grain75_var4-x82y12_7000_us_2x_2021-10-19T113637_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:36:37
grain75_var4-x82y12_7000_us_2x_2021-10-19T113802_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:38:02
grain75_var5-x72y18_7000_us_2x_2021-10-20T110359_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:03:59
grain75_var5-x72y18_7000_us_2x_2021-10-20T110522_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:05:22
grain75_var5-x72y18_7000_us_2x_2021-10-20T110649_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:06:49
grain75_var5-x72y18_7000_us_2x_2021-10-20T110813_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:08:13
grain75_var5-x78y11_7000_us_2x_2021-10-19T111048_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:10:48
grain75_var5-x78y11_7000_us_2x_2021-10-19T111314_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:13:14
grain75_var5-x78y11_7000_us_2x_2021-10-19T111536_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:15:36
grain75_var5-x78y11_7000_us_2x_2021-10-19T111711_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:17:11
grain75_var6-x79y13_7000_us_2x_2021-10-19T153133_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:31:33
grain75_var6-x79y13_7000_us_2x_2021-10-19T153308_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:33:08
grain75_var6-x79y13_7000_us_2x_2021-10-19T153448_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:34:48
grain75_var6-x79y13_7000_us_2x_2021-10-19T153614_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x79y13,,2021,7000,2021-10-19 15:36:14
grain75_var6-x80y20_7000_us_2x_2021-10-19T150540_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:05:40
grain75_var6-x80y20_7000_us_2x_2021-10-19T150717_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:07:17
grain75_var6-x80y20_7000_us_2x_2021-10-19T150845_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:08:45
grain75_var6-x80y20_7000_us_2x_2021-10-19T151013_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var6,BOREGAR,1,x80y20,,2021,7000,2021-10-19 15:10:13
grain75_var7-x72y15_7000_us_2x_2021-10-23T144229_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:42:29
grain75_var7-x72y15_7000_us_2x_2021-10-23T144537_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:45:37
grain75_var7-x72y15_7000_us_2x_2021-10-23T144708_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:47:08
grain75_var7-x72y15_7000_us_2x_2021-10-23T144832_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x72y15,,2021,7000,2021-10-23 14:48:32
grain75_var7-x82y19_7000_us_2x_2021-10-19T153944_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:39:44
grain75_var7-x82y19_7000_us_2x_2021-10-19T154114_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:41:14
grain75_var7-x82y19_7000_us_2x_2021-10-19T154259_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:42:59
grain75_var7-x82y19_7000_us_2x_2021-10-19T154428_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var7,EXPERT,1,x82y19,,2021,7000,2021-10-19 15:44:28
grain75_var8-x74y17_7000_us_2x_2021-10-23T150719_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:07:19
grain75_var8-x74y17_7000_us_2x_2021-10-23T150844_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:08:44
grain75_var8-x74y17_7000_us_2x_2021-10-23T151021_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:10:21
grain75_var8-x74y17_7000_us_2x_2021-10-23T151207_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x74y17,,2021,7000,2021-10-23 15:12:07
grain75_var8-x75y12_7000_us_2x_2021-10-20T111433_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:14:33
grain75_var8-x75y12_7000_us_2x_2021-10-20T111614_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:16:14
grain75_var8-x75y12_7000_us_2x_2021-10-20T113415_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:34:15
grain75_var8-x75y12_7000_us_2x_2021-10-20T113607_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var8,KALAHARI,1,x75y12,,2021,7000,2021-10-20 11:36:07
grain76_var1-x73y14_7000_us_2x_2021-10-23T151510_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:15:10
grain76_var1-x73y14_7000_us_2x_2021-10-23T151645_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:16:45
grain76_var1-x73y14_7000_us_2x_2021-10-23T151816_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:18:16
grain76_var1-x73y14_7000_us_2x_2021-10-23T151946_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x73y14,,2021,7000,2021-10-23 15:19:46
grain76_var1-x75y20_7000_us_2x_2021-10-19T160916_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:09:16
grain76_var1-x75y20_7000_us_2x_2021-10-19T161043_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:10:43
grain76_var1-x75y20_7000_us_2x_2021-10-19T161501_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:15:01
grain76_var1-x75y20_7000_us_2x_2021-10-19T161703_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var1,ACCROC,1,x75y20,,2021,7000,2021-10-19 16:17:03
grain76_var2-x73y16_7000_us_2x_2021-10-19T155132_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:51:32
grain76_var2-x73y16_7000_us_2x_2021-10-19T155300_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:53:00
grain76_var2-x73y16_7000_us_2x_2021-10-19T155432_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:54:32
grain76_var2-x73y16_7000_us_2x_2021-10-19T155646_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x73y16,,2021,7000,2021-10-19 15:56:46
grain76_var2-x76y12_7000_us_2x_2021-10-19T160007_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:00:07
grain76_var2-x76y12_7000_us_2x_2021-10-19T160139_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:01:39
grain76_var2-x76y12_7000_us_2x_2021-10-19T160332_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:03:32
grain76_var2-x76y12_7000_us_2x_2021-10-19T160517_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var2,AUBUSSON,1,x76y12,,2021,7000,2021-10-19 16:05:17
grain76_var3-x77y15_7000_us_2x_2021-10-23T145214_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:52:14
grain76_var3-x77y15_7000_us_2x_2021-10-23T145346_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:53:46
grain76_var3-x77y15_7000_us_2x_2021-10-23T145511_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:55:11
grain76_var3-x77y15_7000_us_2x_2021-10-23T145648_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x77y15,,2021,7000,2021-10-23 14:56:48
grain76_var3-x81y18_7000_us_2x_2021-10-23T150015_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:00:15
grain76_var3-x81y18_7000_us_2x_2021-10-23T150202_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:02:02
grain76_var3-x81y18_7000_us_2x_2021-10-23T150329_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:03:29
grain76_var3-x81y18_7000_us_2x_2021-10-23T150502_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var3,BAGOU,1,x81y18,,2021,7000,2021-10-23 15:05:02
grain76_var4-x80y16_7000_us_2x_2021-10-19T152106_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:21:06
grain76_var4-x80y16_7000_us_2x_2021-10-19T152328_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:23:28
grain76_var4-x80y16_7000_us_2x_2021-10-19T152527_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:25:27
grain76_var4-x80y16_7000_us_2x_2021-10-19T152700_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x80y16,,2021,7000,2021-10-19 15:27:00
grain76_var4-x82y12_7000_us_2x_2021-10-19T113303_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:33:03
grain76_var4-x82y12_7000_us_2x_2021-10-19T113446_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:34:46
grain76_var4-x82y12_7000_us_2x_2021-10-19T113637_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:36:37
grain76_var4-x82y12_7000_us_2x_2021-10-19T113802_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var4,BELEPI,1,x82y12,,2021,7000,2021-10-19 11:38:02
grain76_var5-x72y18_7000_us_2x_2021-10-20T110359_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:03:59
grain76_var5-x72y18_7000_us_2x_2021-10-20T110522_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:05:22
grain76_var5-x72y18_7000_us_2x_2021-10-20T110649_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:06:49
grain76_var5-x72y18_7000_us_2x_2021-10-20T110813_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x72y18,,2021,7000,2021-10-20 11:08:13
grain76_var5-x78y11_7000_us_2x_2021-10-19T111048_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:10:48
grain76_var5-x78y11_7000_us_2x_2021-10-19T111314_corr,perfomix_2020-2021_IE_HSI_var1-8_processed,pure,var5,BERGAMO,1,x78y11,,2021,7000,2021-10-19 11:13:14
